**********************************************************
**********************************************************
VTR:       9.99999999999999999987E-0026
NP:       30
F:         8.00000000000000000011E-0001
CR:        5.000000000E-01
strategy: 8
**********************************************************
Iteration            : 534
  20  -1.1799999999999999E+000  -1.8321020000000001E+001  -1.8321020000430817E+001
  21  -9.7999999999999998E-001  -1.2646420000000001E+001  -1.2646420000385950E+001
  22  -7.8000000000000003E-001  -7.8358200000000000E+000  -7.8358200003416272E+000
  23  -5.7999999999999996E-001  -3.8892199999999999E+000  -3.8892200002978496E+000
  24  -3.8000000000000000E-001  -8.0662000000000000E-001  -8.0662000025462155E-001
  25  -1.7999999999999999E-001   1.4119800000000000E+000   1.4119799997880602E+000
  26   2.0000000000000000E-002   2.7665799999999998E+000   2.7665799998301948E+000
  27   2.2000000000000000E-001   3.2571800000000000E+000   3.2571799998717821E+000
  28   4.1999999999999998E-001   2.8837799999999998E+000   2.8837799999128220E+000
  29   6.2000000000000000E-001   1.6463800000000000E+000   1.6463799999533151E+000
  30   8.1999999999999995E-001  -4.5501999999999998E-001  -4.5502000000673859E-001
  31   1.0200000000000000E+000  -3.4204200000000000E+000  -3.4204199999673408E+000
  32   1.2200000000000000E+000  -7.2498199999999997E+000  -7.2498199999284889E+000
  33   1.4199999999999999E+000  -1.1943220000000000E+001  -1.1943219999890182E+001
  34   1.6200000000000001E+000  -1.7500620000000001E+001  -1.7500619999852432E+001
  35   1.8200000000000001E+000  -2.3922020000000000E+001  -2.3922019999815220E+001
  36   2.0200000000000000E+000  -3.1207419999999999E+001  -3.1207419999778555E+001
  37   2.2200000000000002E+000  -3.9356819999999999E+001  -3.9356819999742449E+001
  38   2.4199999999999999E+000  -4.8370220000000003E+001  -4.8370219999706869E+001
  39   2.6200000000000001E+000  -5.8247619999999998E+001  -5.8247619999671855E+001
  40   2.8199999999999998E+000  -6.8989019999999996E+001  -6.8989019999637364E+001
  41   3.0200000000000000E+000  -8.0594420000000000E+001  -8.0594419999603446E+001
  42   3.2200000000000002E+000  -9.3063820000000007E+001  -9.3063819999570086E+001
  43   3.4199999999999999E+000  -1.0639722000000000E+002  -1.0639721999953723E+002
  44   3.6200000000000001E+000  -1.2059462000000001E+002  -1.2059461999950496E+002
  45   3.8199999999999998E+000  -1.3565602000000001E+002  -1.3565601999947319E+002
  46   4.0199999999999996E+000  -1.5158142000000001E+002  -1.5158141999944198E+002
  47   4.2199999999999998E+000  -1.6837082000000001E+002  -1.6837081999941137E+002
  48   4.4199999999999999E+000  -1.8602422000000001E+002  -1.8602421999938127E+002
  49   4.6200000000000001E+000  -2.0454161999999999E+002  -2.0454161999935175E+002
  50   4.8200000000000003E+000  -2.2392302000000001E+002  -2.2392301999932275E+002
  51   5.0199999999999996E+000  -2.4416842000000000E+002  -2.4416841999929423E+002
  52   5.2199999999999998E+000  -2.6527782000000002E+002  -2.6527781999926634E+002
  53   5.4199999999999999E+000  -2.8725121999999999E+002  -2.8725121999923903E+002
  54   5.6200000000000001E+000  -3.1008861999999999E+002  -3.1008861999921220E+002
  55   5.8200000000000003E+000  -3.3379002000000003E+002  -3.3379001999918597E+002
  56   6.0199999999999996E+000  -3.5835541999999998E+002  -3.5835541999916018E+002
  57   6.2199999999999998E+000  -3.8378482000000002E+002  -3.8378481999913498E+002
  58   6.4199999999999999E+000  -4.1007821999999999E+002  -4.1007821999911039E+002
  59   6.6200000000000001E+000  -4.3723561999999998E+002  -4.3723561999908634E+002
  60   6.8200000000000003E+000  -4.6525702000000001E+002  -4.6525701999906283E+002
  61   7.0199999999999996E+000  -4.9414242000000002E+002  -4.9414241999903976E+002
  62   7.2199999999999998E+000  -5.2389182000000005E+002  -5.2389181999901734E+002
  63   7.4199999999999999E+000  -5.5450522000000001E+002  -5.5450521999899547E+002
  64   7.6200000000000001E+000  -5.8598262000000000E+002  -5.8598261999897420E+002
  65   7.8200000000000003E+000  -6.1832402000000002E+002  -6.1832401999895342E+002
  66   8.0199999999999996E+000  -6.5152941999999996E+002  -6.5152941999893301E+002
  67   8.2200000000000006E+000  -6.8559882000000005E+002  -6.8559881999891354E+002
  68   8.4199999999999999E+000  -7.2053222000000005E+002  -7.2053221999889422E+002
  69   8.6199999999999992E+000  -7.5632961999999998E+002  -7.5632961999887550E+002
  70   8.8200000000000003E+000  -7.9299102000000005E+002  -7.9299101999885761E+002
  71   9.0199999999999996E+000  -8.3051642000000004E+002  -8.3051641999883998E+002
  72   9.2200000000000006E+000  -8.6890581999999995E+002  -8.6890581999882329E+002
  73   9.4199999999999999E+000  -9.0815922000000000E+002  -9.0815921999880663E+002
  74   9.6199999999999992E+000  -9.4827661999999998E+002  -9.4827661999879069E+002
  75   9.8200000000000003E+000  -9.8925801999999999E+002  -9.8925801999877558E+002
  76   1.0020000000000000E+001  -1.0311034199999999E+003  -1.0311034199987607E+003
  77   1.0220000000000001E+001  -1.0738128200000001E+003  -1.0738128199987466E+003
  78   1.0420000000000000E+001  -1.1173862200000001E+003  -1.1173862199987327E+003
  79   1.0619999999999999E+001  -1.1618236199999999E+003  -1.1618236199987196E+003
  80   1.0820000000000000E+001  -1.2071250199999999E+003  -1.2071250199987071E+003
  81   1.1020000000000000E+001  -1.2532904200000000E+003  -1.2532904199986949E+003
  82   1.1220000000000001E+001  -1.3003198199999999E+003  -1.3003198199986837E+003
  83   1.1420000000000000E+001  -1.3482132200000001E+003  -1.3482132199986727E+003
  84   1.1619999999999999E+001  -1.3969706200000001E+003  -1.3969706199986620E+003
  85   1.1820000000000000E+001  -1.4465920200000000E+003  -1.4465920199986524E+003
  86   1.2020000000000000E+001  -1.4970774200000001E+003  -1.4970774199986429E+003
  87   1.2220000000000001E+001  -1.5484268199999999E+003  -1.5484268199986345E+003
  88   1.2420000000000000E+001  -1.6006402200000000E+003  -1.6006402199986260E+003
  89   1.2619999999999999E+001  -1.6537176199999999E+003  -1.6537176199986181E+003
  90   1.2820000000000000E+001  -1.7076590200000001E+003  -1.7076590199986115E+003
  91   1.3020000000000000E+001  -1.7624644200000000E+003  -1.7624644199986046E+003
  92   1.3220000000000001E+001  -1.8181338200000000E+003  -1.8181338199985989E+003
  93   1.3420000000000000E+001  -1.8746672200000000E+003  -1.8746672199985933E+003
  94   1.3619999999999999E+001  -1.9320646200000001E+003  -1.9320646199985881E+003
  95   1.3820000000000000E+001  -1.9903260200000000E+003  -1.9903260199985841E+003
  96   1.4020000000000000E+001  -2.0494514199999999E+003  -2.0494514199985801E+003
  97   1.4220000000000001E+001  -2.1094408199999998E+003  -2.1094408199985769E+003
  98   1.4420000000000000E+001  -2.1702942200000002E+003  -2.1702942199985741E+003
  99   1.4619999999999999E+001  -2.2320116200000002E+003  -2.2320116199985719E+003
  100   1.4820000000000000E+001  -2.2945930199999998E+003  -2.2945930199985705E+003
  101   1.5020000000000000E+001  -2.3580384199999999E+003  -2.3580384199985692E+003
  102   1.5220000000000001E+001  -2.4223478200000000E+003  -2.4223478199985689E+003
  103   1.5420000000000000E+001  -2.4875212200000001E+003  -2.4875212199985685E+003
  104   1.5619999999999999E+001  -2.5535586199999998E+003  -2.5535586199985687E+003
  105   1.5820000000000000E+001  -2.6204600200000000E+003  -2.6204600199985703E+003
  106   1.6020000000000000E+001  -2.6882254200000002E+003  -2.6882254199985719E+003
  107   1.6219999999999999E+001  -2.7568548200000000E+003  -2.7568548199985735E+003
  108   1.6420000000000002E+001  -2.8263482199999999E+003  -2.8263482199985774E+003
  109   1.6620000000000001E+001  -2.8967056200000002E+003  -2.8967056199985805E+003
  110   1.6820000000000000E+001  -2.9679270200000001E+003  -2.9679270199985840E+003
  111   1.7020000000000000E+001  -3.0400124200000000E+003  -3.0400124199985880E+003
  112   1.7219999999999999E+001  -3.1129618200000000E+003  -3.1129618199985930E+003
  113   1.7420000000000002E+001  -3.1867752200000000E+003  -3.1867752199985994E+003
  114   1.7620000000000001E+001  -3.2614526200000000E+003  -3.2614526199986049E+003
  115   1.7820000000000000E+001  -3.3369940200000001E+003  -3.3369940199986113E+003
  116   1.8020000000000000E+001  -3.4133994200000002E+003  -3.4133994199986182E+003
  117   1.8219999999999999E+001  -3.4906688199999999E+003  -3.4906688199986256E+003
  118   1.8420000000000002E+001  -3.5688022200000000E+003  -3.5688022199986349E+003
  119   1.8620000000000001E+001  -3.6477996199999998E+003  -3.6477996199986433E+003
  120   1.8820000000000000E+001  -3.7276610200000000E+003  -3.7276610199986526E+003
  121   1.9020000000000000E+001  -3.8083864199999998E+003  -3.8083864199986619E+003
  122   1.9219999999999999E+001  -3.8899758200000001E+003  -3.8899758199986723E+003
  123   1.9420000000000002E+001  -3.9724292200000000E+003  -3.9724292199986844E+003
  124   1.9620000000000001E+001  -4.0557466199999999E+003  -4.0557466199986952E+003
  125   1.9820000000000000E+001  -4.1399280200000003E+003  -4.1399280199987070E+003
  126   2.0020000000000000E+001  -4.2249734200000003E+003  -4.2249734199987197E+003
  127   2.0219999999999999E+001  -4.3108828199999998E+003  -4.3108828199987320E+003
  128   2.0420000000000002E+001  -4.3976562199999998E+003  -4.3976562199987475E+003
  129   2.0620000000000001E+001  -4.4852936200000004E+003  -4.4852936199987607E+003
  130   2.0820000000000000E+001  -4.5737950199999996E+003  -4.5737950199987754E+003
  131   2.1020000000000000E+001  -4.6631604200000002E+003  -4.6631604199987905E+003
  132   2.1219999999999999E+001  -4.7533898200000003E+003  -4.7533898199988062E+003
  133   2.1420000000000002E+001  -4.8444832200000001E+003  -4.8444832199988241E+003
  134   2.1620000000000001E+001  -4.9364406200000003E+003  -4.9364406199988407E+003
  135   2.1820000000000000E+001  -5.0292620200000001E+003  -5.0292620199988578E+003
  136   2.2020000000000000E+001  -5.1229474200000004E+003  -5.1229474199988754E+003
  137   2.2219999999999999E+001  -5.2174968200000003E+003  -5.2174968199988934E+003
  138   2.2420000000000002E+001  -5.3129102199999998E+003  -5.3129102199989138E+003
  139   2.2620000000000001E+001  -5.4091876199999997E+003  -5.4091876199989338E+003
  140   2.2820000000000000E+001  -5.5063290200000001E+003  -5.5063290199989533E+003
  141   2.3020000000000000E+001  -5.6043344200000001E+003  -5.6043344199989742E+003
  142   2.3219999999999999E+001  -5.7032038199999997E+003  -5.7032038199989947E+003
  143   2.3420000000000002E+001  -5.8029372199999998E+003  -5.8029372199990185E+003
  144   2.3620000000000001E+001  -5.9035346200000004E+003  -5.9035346199990399E+003
  145   2.3820000000000000E+001  -6.0049960199999996E+003  -6.0049960199990628E+003
  146   2.4020000000000000E+001  -6.1073214200000002E+003  -6.1073214199990862E+003
  147   2.4219999999999999E+001  -6.2105108200000004E+003  -6.2105108199991100E+003
  148   2.4420000000000002E+001  -6.3145642200000002E+003  -6.3145642199991362E+003
  149   2.4620000000000001E+001  -6.4194816199999996E+003  -6.4194816199991601E+003
  150   2.4820000000000000E+001  -6.5252630200000003E+003  -6.5252630199991863E+003
  151   2.5020000000000000E+001  -6.6319084199999998E+003  -6.6319084199992121E+003
  152   2.5219999999999999E+001  -6.7394178199999997E+003  -6.7394178199992384E+003
  153   2.5420000000000002E+001  -6.8477912200000001E+003  -6.8477912199992670E+003
  154   2.5620000000000001E+001  -6.9570286200000000E+003  -6.9570286199992943E+003
  155   2.5820000000000000E+001  -7.0671300199999996E+003  -7.0671300199993229E+003
  156   2.6020000000000000E+001  -7.1780954199999996E+003  -7.1780954199993512E+003
  157   2.6219999999999999E+001  -7.2899248200000002E+003  -7.2899248199993808E+003
  158   2.6420000000000002E+001  -7.4026182200000003E+003  -7.4026182199994118E+003
  159   2.6620000000000001E+001  -7.5161756200000000E+003  -7.5161756199994425E+003
  160   2.6820000000000000E+001  -7.6305970200000002E+003  -7.6305970199994736E+003
  161   2.7020000000000000E+001  -7.7458824199999999E+003  -7.7458824199995042E+003
  162   2.7219999999999999E+001  -7.8620318200000002E+003  -7.8620318199995363E+003
  163   2.7420000000000002E+001  -7.9790452200000000E+003  -7.9790452199995707E+003
  164   2.7620000000000001E+001  -8.0969226200000003E+003  -8.0969226199996037E+003
  165   2.7820000000000000E+001  -8.2156640200000002E+003  -8.2156640199996382E+003
  166   2.8020000000000000E+001  -8.3352694200000005E+003  -8.3352694199996713E+003
  167   2.8219999999999999E+001  -8.4557388200000005E+003  -8.4557388199997058E+003
  168   2.8420000000000002E+001  -8.5770722200000000E+003  -8.5770722199997435E+003
  169   2.8620000000000001E+001  -8.6992696199999991E+003  -8.6992696199997790E+003
  170   2.8820000000000000E+001  -8.8223310199999996E+003  -8.8223310199998159E+003
  171   2.9020000000000000E+001  -8.9462564199999997E+003  -8.9462564199998524E+003
  172   2.9219999999999999E+001  -9.0710458199999994E+003  -9.0710458199998884E+003
  173   2.9420000000000002E+001  -9.1966992200000004E+003  -9.1966992199999295E+003
  174   2.9620000000000001E+001  -9.3232166199999992E+003  -9.3232166199999683E+003
  175   2.9820000000000000E+001  -9.4505980199999995E+003  -9.4505980200000067E+003
  176   3.0020000000000000E+001  -9.5788434199999992E+003  -9.5788434200000465E+003
  177   3.0219999999999999E+001  -9.7079528200000004E+003  -9.7079528200000859E+003
  178   3.0420000000000002E+001  -9.8379262199999994E+003  -9.8379262200001285E+003
  179   3.0620000000000001E+001  -9.9687636199999997E+003  -9.9687636200001707E+003
  180   3.0820000000000000E+001  -1.0100465020000000E+004  -1.0100465020000212E+004
  181   3.1020000000000000E+001  -1.0233030419999999E+004  -1.0233030420000254E+004
  182   3.1219999999999999E+001  -1.0366459820000000E+004  -1.0366459820000297E+004
  183   3.1420000000000002E+001  -1.0500753220000001E+004  -1.0500753220000342E+004
  184   3.1620000000000001E+001  -1.0635910620000001E+004  -1.0635910620000386E+004
  185   3.1820000000000000E+001  -1.0771932020000000E+004  -1.0771932020000431E+004
  186   3.2020000000000003E+001  -1.0908817419999999E+004  -1.0908817420000478E+004
  187   3.2219999999999999E+001  -1.1046566820000000E+004  -1.1046566820000520E+004
  188   3.2420000000000002E+001  -1.1185180220000000E+004  -1.1185180220000570E+004
  189   3.2619999999999997E+001  -1.1324657620000000E+004  -1.1324657620000613E+004
  190   3.2820000000000000E+001  -1.1464999019999999E+004  -1.1464999020000663E+004
  191   3.3020000000000003E+001  -1.1606204420000000E+004  -1.1606204420000713E+004
  192   3.3219999999999999E+001  -1.1748273820000000E+004  -1.1748273820000759E+004
  193   3.3420000000000002E+001  -1.1891207220000000E+004  -1.1891207220000810E+004
  194   3.3619999999999997E+001  -1.2035004620000000E+004  -1.2035004620000856E+004
  195   3.3820000000000000E+001  -1.2179666020000001E+004  -1.2179666020000910E+004
  196   3.4020000000000003E+001  -1.2325191419999999E+004  -1.2325191420000963E+004
  197   3.4219999999999999E+001  -1.2471580819999999E+004  -1.2471580820001011E+004
  198   3.4420000000000002E+001  -1.2618834220000001E+004  -1.2618834220001065E+004
  199   3.4619999999999997E+001  -1.2766951620000000E+004  -1.2766951620001115E+004
  200   3.4820000000000000E+001  -1.2915933020000000E+004  -1.2915933020001170E+004
